,state,latitude,longitude,intrastate_gaspipe_within_10miles,interstate_gaspipe_within_10miles,mental_health_provider,mental_health_RGB
1563,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1564,Massachusetts,42.143372,-72.32991059999999,False,False,179.0,"(143, 195, 193)"
1565,Massachusetts,42.6753744,-73.0905616,False,False,179.0,"(143, 195, 193)"
1566,Massachusetts,41.2728012,-70.09173009999999,False,False,179.0,"(143, 195, 193)"
1567,Massachusetts,41.2850804,-70.100752,False,False,179.0,"(143, 195, 193)"
1568,Massachusetts,41.28160810000001,-70.1023967,False,False,179.0,"(143, 195, 193)"
1569,Massachusetts,41.2856145,-70.1096712,False,False,179.0,"(143, 195, 193)"
1570,Massachusetts,41.282347,-70.09907799999999,False,False,179.0,"(143, 195, 193)"
1571,Massachusetts,41.329337,-69.996993,False,False,179.0,"(143, 195, 193)"
1572,Massachusetts,41.6335027,-70.9344514,False,False,179.0,"(143, 195, 193)"
1573,Massachusetts,41.6444422,-70.9321001,False,False,179.0,"(143, 195, 193)"
1574,Massachusetts,41.6350108,-70.92743899999999,False,False,179.0,"(143, 195, 193)"
1575,Massachusetts,41.6453018,-70.9470754,False,False,179.0,"(143, 195, 193)"
1576,Massachusetts,41.6453018,-70.9470754,False,False,179.0,"(143, 195, 193)"
1577,Massachusetts,41.633224,-70.92515399999999,False,False,179.0,"(143, 195, 193)"
1578,Massachusetts,42.33196909999999,-72.1124555,False,False,179.0,"(143, 195, 193)"
1579,Massachusetts,42.7978695,-70.8522743,False,False,179.0,"(143, 195, 193)"
1580,Massachusetts,42.7440048,-70.91920139999999,False,False,179.0,"(143, 195, 193)"
1581,Massachusetts,42.82249840000001,-70.9221584,False,False,179.0,"(143, 195, 193)"
1582,Massachusetts,42.8131417,-70.8862475,False,False,179.0,"(143, 195, 193)"
1583,Massachusetts,42.80594019999999,-70.87589539999999,False,False,179.0,"(143, 195, 193)"
1584,Massachusetts,42.0967606,-71.2890081,False,False,179.0,"(143, 195, 193)"
1585,Massachusetts,42.6753744,-73.0905616,False,False,179.0,"(143, 195, 193)"
1586,Massachusetts,42.6677049,-71.12257050000001,False,False,179.0,"(143, 195, 193)"
1587,Massachusetts,42.680857,-71.10340099999999,False,False,179.0,"(143, 195, 193)"
1588,Massachusetts,41.982431,-71.33223699999999,False,False,179.0,"(143, 195, 193)"
1589,Massachusetts,41.9766919,-71.3170677,False,False,179.0,"(143, 195, 193)"
1590,Massachusetts,42.3305027,-72.6531304,False,False,179.0,"(143, 195, 193)"
1591,Massachusetts,42.3305027,-72.6531304,False,False,179.0,"(143, 195, 193)"
1592,Massachusetts,42.31809570000001,-72.6372341,False,False,179.0,"(143, 195, 193)"
1593,Massachusetts,42.6663596,-72.48517509999999,False,False,179.0,"(143, 195, 193)"
1594,Massachusetts,41.9680101,-71.18519429999999,False,False,179.0,"(143, 195, 193)"
1595,Massachusetts,42.174642,-71.1913062,False,False,179.0,"(143, 195, 193)"
1596,California,37.7743105,-122.4207899,False,False,450.0,"(143, 196, 194)"
1597,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1598,Massachusetts,42.574286,-72.3027537,False,False,179.0,"(143, 195, 193)"
1599,Massachusetts,42.118582,-71.865207,False,False,179.0,"(143, 195, 193)"
1600,Massachusetts,42.1125,-71.871037,False,False,179.0,"(143, 195, 193)"
1601,Massachusetts,42.1819314,-72.31205779999999,False,False,179.0,"(143, 195, 193)"
1602,Massachusetts,42.18576280000001,-72.3394522,False,False,179.0,"(143, 195, 193)"
1603,Massachusetts,42.327075,-71.91794399999999,False,False,179.0,"(143, 195, 193)"
1604,Massachusetts,42.327075,-71.91794399999999,False,False,179.0,"(143, 195, 193)"
1605,Massachusetts,42.3083771,-71.9519285,False,False,179.0,"(143, 195, 193)"
1606,Massachusetts,42.53986039999999,-70.91763949999999,False,False,179.0,"(143, 195, 193)"
1607,Massachusetts,42.5537302,-70.9961398,False,False,179.0,"(143, 195, 193)"
1608,Massachusetts,42.5407812,-70.944278,False,False,179.0,"(143, 195, 193)"
1609,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1610,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1611,Massachusetts,41.9796838,-70.691113,False,False,179.0,"(143, 195, 193)"
1612,Massachusetts,41.9445373,-71.1206067,False,False,179.0,"(143, 195, 193)"
1613,Massachusetts,42.0751892,-70.8800187,False,False,179.0,"(143, 195, 193)"
1614,Massachusetts,41.9601204,-70.6675278,False,False,179.0,"(143, 195, 193)"
1615,Massachusetts,42.4891723,-71.88704249999999,False,False,179.0,"(143, 195, 193)"
1616,Massachusetts,42.050464,-70.188361,False,False,179.0,"(143, 195, 193)"
1617,Massachusetts,42.2612853,-71.0114358,False,False,179.0,"(143, 195, 193)"
1618,California,39.8120469,-121.5780923,False,False,450.0,"(143, 196, 194)"
1619,California,34.0374873,-118.618639,False,False,450.0,"(143, 196, 194)"
1620,California,34.1097022,-118.7556531,False,False,450.0,"(143, 196, 194)"
1621,California,37.780834,-121.227185,False,False,450.0,"(143, 196, 194)"
1622,California,37.797133,-121.215525,False,False,450.0,"(143, 196, 194)"
1623,California,37.7942198,-121.1926854,False,False,450.0,"(143, 196, 194)"
1624,California,37.800833,-121.234442,False,False,450.0,"(143, 196, 194)"
1625,California,37.9435949,-122.0685428,False,False,450.0,"(143, 196, 194)"
1626,California,38.0039005,-122.6202658,False,False,450.0,"(143, 196, 194)"
1627,California,33.9907869,-118.4464977,False,False,450.0,"(143, 196, 194)"
1628,California,37.4563951,-122.1784711,False,False,450.0,"(143, 196, 194)"
1629,California,37.466322,-122.1662951,False,False,450.0,"(143, 196, 194)"
1630,California,37.3123977,-120.4838896,False,False,450.0,"(143, 196, 194)"
1631,California,37.3704952,-120.4290782,False,False,450.0,"(143, 196, 194)"
1632,California,37.3005188,-120.480459,False,False,450.0,"(143, 196, 194)"
1633,California,37.3767874,-120.4314421,False,False,450.0,"(143, 196, 194)"
1634,California,37.4471677,-121.8478095,False,False,450.0,"(143, 196, 194)"
1635,California,34.2729782,-118.4616431,False,False,450.0,"(143, 196, 194)"
1636,California,37.6480539,-120.98384,False,False,450.0,"(143, 196, 194)"
1637,California,37.6898312,-121.0096324,False,False,450.0,"(143, 196, 194)"
1638,California,37.6513573,-120.9616067,False,False,450.0,"(143, 196, 194)"
1639,California,37.694311,-120.993954,False,False,450.0,"(143, 196, 194)"
1640,California,37.6310721,-121.0072994,False,False,450.0,"(143, 196, 194)"
1641,California,38.5690959,-121.4681111,False,False,450.0,"(143, 196, 194)"
1642,California,37.6887363,-121.0540259,False,False,450.0,"(143, 196, 194)"
1643,California,38.301161,-120.705701,False,False,450.0,"(143, 196, 194)"
1644,California,34.1514374,-118.0058006,False,False,450.0,"(143, 196, 194)"
1645,California,34.14965919999999,-117.9984344,False,False,450.0,"(143, 196, 194)"
1646,California,34.1461408,-118.0169951,False,False,450.0,"(143, 196, 194)"
1647,California,34.0340124,-118.0927655,False,False,450.0,"(143, 196, 194)"
1648,California,33.9918443,-118.1116882,False,False,450.0,"(143, 196, 194)"
1649,California,34.017378,-118.130215,False,False,450.0,"(143, 196, 194)"
1650,Massachusetts,42.242587,-71.00322899999999,False,False,179.0,"(143, 195, 193)"
1651,Massachusetts,41.8660025,-71.21455329999999,False,False,179.0,"(143, 195, 193)"
1652,Massachusetts,41.8408039,-71.2610644,False,False,179.0,"(143, 195, 193)"
1653,Massachusetts,41.7984379,-71.20132339999999,False,False,179.0,"(143, 195, 193)"
1654,Massachusetts,41.8172735,-71.2774098,False,False,179.0,"(143, 195, 193)"
1655,Massachusetts,41.851674,-71.2441204,False,False,179.0,"(143, 195, 193)"
1656,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1657,Massachusetts,42.1287298,-70.9156921,False,False,179.0,"(143, 195, 193)"
1658,Massachusetts,42.6443656,-72.2288739,False,False,179.0,"(143, 195, 193)"
1659,Massachusetts,42.367494,-71.95051300000002,False,False,179.0,"(143, 195, 193)"
1660,Massachusetts,42.445928,-71.03582589999999,False,False,179.0,"(143, 195, 193)"
1661,Massachusetts,42.5221564,-70.8963115,False,False,179.0,"(143, 195, 193)"
1662,Massachusetts,42.5227362,-70.8903974,False,False,179.0,"(143, 195, 193)"
1663,Massachusetts,42.5229394,-70.8916371,False,False,179.0,"(143, 195, 193)"
1664,Massachusetts,42.522611,-70.893118,False,False,179.0,"(143, 195, 193)"
1665,Massachusetts,42.535836,-70.910856,False,False,179.0,"(143, 195, 193)"
1666,Massachusetts,42.51169100000001,-70.90628269999999,False,False,179.0,"(143, 195, 193)"
1667,Massachusetts,42.5232338,-70.8973178,False,False,179.0,"(143, 195, 193)"
1668,Massachusetts,42.503103,-70.890682,False,False,179.0,"(143, 195, 193)"
1669,Massachusetts,42.503103,-70.890682,False,False,179.0,"(143, 195, 193)"
1670,Massachusetts,42.5217611,-70.89769629999999,False,False,179.0,"(143, 195, 193)"
1671,Massachusetts,42.5229394,-70.8916371,False,False,179.0,"(143, 195, 193)"
1672,Massachusetts,42.0940051,-73.077362,False,False,179.0,"(143, 195, 193)"
1673,Massachusetts,41.7681612,-70.5661411,False,False,179.0,"(143, 195, 193)"
1674,Massachusetts,42.5295225,-72.998316,False,False,179.0,"(143, 195, 193)"
1675,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1676,Massachusetts,42.2697165,-70.7591154,True,False,179.0,"(143, 195, 193)"
1677,Massachusetts,42.1995458,-70.7161516,False,False,179.0,"(143, 195, 193)"
1678,Massachusetts,41.8357527,-71.33270519999999,False,False,179.0,"(143, 195, 193)"
1679,Massachusetts,42.291989,-71.70358999999999,False,False,179.0,"(143, 195, 193)"
1680,California,34.0207615,-118.1154682,False,False,450.0,"(143, 196, 194)"
1681,California,34.0376,-118.0816847,False,False,450.0,"(143, 196, 194)"
1682,California,34.0198535,-118.1330326,False,False,450.0,"(143, 196, 194)"
1683,California,36.5973186,-121.8934592,False,False,450.0,"(143, 196, 194)"
1684,California,36.1288547,-121.0204672,False,False,450.0,"(143, 196, 194)"
1685,California,,,False,False,450.0,"(143, 196, 194)"
1686,California,33.9229759,-117.1915375,False,False,450.0,"(143, 196, 194)"
1687,California,33.9657699,-117.2367594,False,False,450.0,"(143, 196, 194)"
1688,California,,,False,False,450.0,"(143, 196, 194)"
1689,California,35.3822718,-120.8575064,False,False,450.0,"(143, 196, 194)"
1690,California,35.3595268,-120.8514641,False,False,450.0,"(143, 196, 194)"
1691,California,37.517728,-122.512849,False,False,450.0,"(143, 196, 194)"
1692,California,34.2700828,-117.6219104,False,False,450.0,"(143, 196, 194)"
1693,California,34.0156404,-118.1228745,False,False,450.0,"(143, 196, 194)"
1694,California,37.4112691,-122.0540996,False,False,450.0,"(143, 196, 194)"
1695,California,33.5301568,-117.1699011,False,False,450.0,"(143, 196, 194)"
1696,California,33.5528599,-117.2192837,False,False,450.0,"(143, 196, 194)"
1697,California,33.5640069,-117.2307136,False,False,450.0,"(143, 196, 194)"
1698,California,38.2829554,-122.2799322,False,False,450.0,"(143, 196, 194)"
1699,California,39.2622052,-121.0179185,False,False,450.0,"(143, 196, 194)"
1700,California,34.178351,-118.912092,False,False,450.0,"(143, 196, 194)"
1701,California,,,False,False,450.0,"(143, 196, 194)"
1702,California,37.526336,-122.000631,False,False,450.0,"(143, 196, 194)"
1703,California,37.526336,-122.000631,False,False,450.0,"(143, 196, 194)"
1704,California,33.6072954,-117.897071,False,False,450.0,"(143, 196, 194)"
1705,California,33.6265672,-117.9100803,False,False,450.0,"(143, 196, 194)"
1706,California,33.622969,-117.910863,False,False,450.0,"(143, 196, 194)"
1707,California,33.6277237,-117.9370735,False,False,450.0,"(143, 196, 194)"
1708,California,37.594091,-121.8889721,False,False,450.0,"(143, 196, 194)"
1709,Massachusetts,42.395749,-71.1238204,False,False,179.0,"(143, 195, 193)"
1710,Massachusetts,41.91643699999999,-71.3069087,False,False,179.0,"(143, 195, 193)"
1711,Massachusetts,42.2532535,-72.5761394,False,False,179.0,"(143, 195, 193)"
1712,Massachusetts,42.2549067,-72.00718540000001,False,False,179.0,"(143, 195, 193)"
1713,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1714,Massachusetts,42.169722,-72.641117,False,False,179.0,"(143, 195, 193)"
1715,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1716,Massachusetts,42.1022292,-72.5565631,False,False,179.0,"(143, 195, 193)"
1717,Massachusetts,42.1262461,-72.590661,False,False,179.0,"(143, 195, 193)"
1718,Massachusetts,42.1149784,-72.5186855,False,False,179.0,"(143, 195, 193)"
1719,Massachusetts,42.1149784,-72.5186855,False,False,179.0,"(143, 195, 193)"
1720,Massachusetts,42.4948088,-71.09426429999999,False,False,179.0,"(143, 195, 193)"
1721,Massachusetts,42.478091,-71.09764799999999,False,False,179.0,"(143, 195, 193)"
1722,Massachusetts,42.4722844,-71.0893321,False,False,179.0,"(143, 195, 193)"
1723,Massachusetts,42.1089111,-72.0987031,False,False,179.0,"(143, 195, 193)"
1724,Massachusetts,42.35742459999999,-71.46900579999999,False,False,179.0,"(143, 195, 193)"
1725,Massachusetts,41.9230145,-71.079624,False,False,179.0,"(143, 195, 193)"
1726,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1727,Massachusetts,41.9610807,-71.12758749999999,False,False,179.0,"(143, 195, 193)"
1728,Massachusetts,41.8699893,-71.0455312,False,False,179.0,"(143, 195, 193)"
1729,Massachusetts,41.8994475,-71.1113085,False,False,179.0,"(143, 195, 193)"
1730,Massachusetts,41.9445373,-71.1206067,False,False,179.0,"(143, 195, 193)"
1731,Massachusetts,41.9066689,-71.10220570000001,False,False,179.0,"(143, 195, 193)"
1732,Massachusetts,41.9066689,-71.10220570000001,False,False,179.0,"(143, 195, 193)"
1733,Massachusetts,41.9066689,-71.10220570000001,False,False,179.0,"(143, 195, 193)"
1734,Massachusetts,42.5997784,-72.5568064,False,False,179.0,"(143, 195, 193)"
1735,Massachusetts,42.6124473,-71.2269096,False,False,179.0,"(143, 195, 193)"
1736,Massachusetts,42.64497679999999,-71.23425759999999,False,False,179.0,"(143, 195, 193)"
1737,Massachusetts,42.6288124,-71.2308086,False,False,179.0,"(143, 195, 193)"
1738,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1739,Massachusetts,42.664126,-71.4121212,False,False,179.0,"(143, 195, 193)"
1740,Massachusetts,42.6020617,-71.2426079,False,False,179.0,"(143, 195, 193)"
1741,Massachusetts,42.064856,-71.6047435,False,False,179.0,"(143, 195, 193)"
1742,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1743,California,37.2290831,-119.5087382,False,False,450.0,"(143, 196, 194)"
1744,California,34.2383746,-118.4769293,False,False,450.0,"(143, 196, 194)"
1745,California,33.902949,-118.074876,False,False,450.0,"(143, 196, 194)"
1746,California,33.9269609,-118.0661834,False,False,450.0,"(143, 196, 194)"
1747,California,33.9082395,-118.0917362,False,False,450.0,"(143, 196, 194)"
1748,California,37.9736077,-122.0554826,False,False,450.0,"(143, 196, 194)"
1749,California,37.78268449999999,-122.1878385,False,False,450.0,"(143, 196, 194)"
1750,California,37.78268449999999,-122.1878385,False,False,450.0,"(143, 196, 194)"
1751,California,37.78268449999999,-122.1878385,False,False,450.0,"(143, 196, 194)"
1752,California,37.8047477,-122.2778923,False,False,450.0,"(143, 196, 194)"
1753,California,37.7454304,-122.1942045,False,False,450.0,"(143, 196, 194)"
1754,California,37.8134565,-122.1831186,False,False,450.0,"(143, 196, 194)"
1755,California,33.2175617,-117.3189045,False,False,450.0,"(143, 196, 194)"
1756,California,33.1755884,-117.3527085,False,False,450.0,"(143, 196, 194)"
1757,California,34.4208986,-119.2676257,False,False,450.0,"(143, 196, 194)"
1758,California,34.437393,-119.255692,False,False,450.0,"(143, 196, 194)"
1759,California,34.0618351,-117.6602106,False,False,450.0,"(143, 196, 194)"
1760,California,34.0525877,-117.6376751,False,False,450.0,"(143, 196, 194)"
1761,California,34.0799599,-117.6525556,False,False,450.0,"(143, 196, 194)"
1762,California,34.0559781,-117.598057,False,False,450.0,"(143, 196, 194)"
1763,California,34.069373,-117.549816,False,False,450.0,"(143, 196, 194)"
1764,California,34.0767165,-117.6182184,False,False,450.0,"(143, 196, 194)"
1765,California,34.0635838,-117.672985,False,False,450.0,"(143, 196, 194)"
1766,California,33.7414085,-118.1047682,False,False,450.0,"(143, 196, 194)"
1767,California,33.7414085,-118.1047682,False,False,450.0,"(143, 196, 194)"
1768,California,33.773351,-117.6822733,False,False,450.0,"(143, 196, 194)"
1769,California,33.7090212,-117.9544069,False,False,450.0,"(143, 196, 194)"
1770,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1771,Massachusetts,42.0401485,-71.62028579999999,False,False,179.0,"(143, 195, 193)"
1772,Massachusetts,42.499618,-71.0708824,False,False,179.0,"(143, 195, 193)"
1773,Massachusetts,42.3930494,-71.20514109999999,False,False,179.0,"(143, 195, 193)"
1774,Massachusetts,42.4053931,-71.21348449999999,False,False,179.0,"(143, 195, 193)"
1775,Massachusetts,42.2661744,-72.2420254,False,False,179.0,"(143, 195, 193)"
1776,Massachusetts,41.7714232,-70.7459662,False,False,179.0,"(143, 195, 193)"
1777,Massachusetts,42.3767011,-71.1992736,False,False,179.0,"(143, 195, 193)"
1778,Massachusetts,42.3685961,-71.1674594,False,False,179.0,"(143, 195, 193)"
1779,Massachusetts,42.0424654,-71.86998059999999,False,False,179.0,"(143, 195, 193)"
1780,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1781,Massachusetts,42.2879209,-71.1657354,False,False,179.0,"(143, 195, 193)"
1782,Massachusetts,42.123449,-72.630089,False,False,179.0,"(143, 195, 193)"
1783,Massachusetts,42.1455884,-72.6286472,False,False,179.0,"(143, 195, 193)"
1784,Massachusetts,42.296577,-73.41868529999999,False,False,179.0,"(143, 195, 193)"
1785,Massachusetts,41.6522022,-70.2153098,False,False,179.0,"(143, 195, 193)"
1786,Massachusetts,42.1209602,-72.7643143,False,False,179.0,"(143, 195, 193)"
1787,Massachusetts,42.1318254,-72.7941529,False,False,179.0,"(143, 195, 193)"
1788,Massachusetts,42.5602103,-71.432279,False,False,179.0,"(143, 195, 193)"
1789,Massachusetts,42.5324555,-71.9632716,False,False,179.0,"(143, 195, 193)"
1790,Massachusetts,41.5519185,-71.1082685,False,False,179.0,"(143, 195, 193)"
1791,Massachusetts,41.6445549,-70.8918623,False,False,179.0,"(143, 195, 193)"
1792,Massachusetts,42.3502721,-71.3076196,False,False,179.0,"(143, 195, 193)"
1793,Massachusetts,42.3502721,-71.3076196,False,False,179.0,"(143, 195, 193)"
1794,California,33.8040409,-117.7689903,False,False,450.0,"(143, 196, 194)"
1795,California,,,False,False,450.0,"(143, 196, 194)"
1796,California,33.5880791,-117.6267159,False,False,450.0,"(143, 196, 194)"
1797,California,33.6943229,-117.9257189,False,False,450.0,"(143, 196, 194)"
1798,California,33.7963832,-117.8483638,False,False,450.0,"(143, 196, 194)"
1799,California,34.226913,-119.179603,False,False,450.0,"(143, 196, 194)"
1800,California,34.1935401,-119.1881218,False,False,450.0,"(143, 196, 194)"
1801,California,34.2377794,-119.1527354,False,False,450.0,"(143, 196, 194)"
1802,California,34.22110250000001,-119.1615137,False,False,450.0,"(143, 196, 194)"
1803,California,34.178567,-119.178386,False,False,450.0,"(143, 196, 194)"
1804,California,33.7597717,-118.1138165,False,False,450.0,"(143, 196, 194)"
1805,California,34.2715979,-118.4065119,False,False,450.0,"(143, 196, 194)"
1806,California,34.5524735,-118.0750804,False,False,450.0,"(143, 196, 194)"
1807,California,34.550057,-118.1109877,False,False,450.0,"(143, 196, 194)"
1808,California,37.42115829999999,-122.1185532,False,False,450.0,"(143, 196, 194)"
1809,California,33.7436775,-118.3774217,False,False,450.0,"(143, 196, 194)"
1810,California,33.7422359,-118.4099042,False,False,450.0,"(143, 196, 194)"
1811,California,33.7444613,-118.3870173,False,False,450.0,"(143, 196, 194)"
1812,California,33.7751625,-118.4261788,False,False,450.0,"(143, 196, 194)"
1813,California,33.7404928,-118.3918261,False,False,450.0,"(143, 196, 194)"
1814,California,34.2249999,-118.4477569,False,False,450.0,"(143, 196, 194)"
1815,California,34.2217719,-118.4665967,False,False,450.0,"(143, 196, 194)"
1816,California,34.06901,-117.79038,False,False,450.0,"(143, 196, 194)"
1817,California,34.3162124,-114.1577694,False,False,450.0,"(143, 196, 194)"
1818,California,34.1338745,-118.152018,False,False,450.0,"(143, 196, 194)"
1819,California,34.2382916,-118.1898852,False,False,450.0,"(143, 196, 194)"
1820,California,34.1298026,-118.150457,False,False,450.0,"(143, 196, 194)"
1821,California,34.1439444,-118.1490803,False,False,450.0,"(143, 196, 194)"
1822,California,34.1443942,-118.1495691,False,False,450.0,"(143, 196, 194)"
1823,California,34.2058442,-118.1274515,False,False,450.0,"(143, 196, 194)"
1824,California,34.1439444,-118.1490803,False,False,450.0,"(143, 196, 194)"
1825,Massachusetts,42.3502721,-71.3076196,False,False,179.0,"(143, 195, 193)"
1826,Massachusetts,42.224845,-70.945135,False,False,179.0,"(143, 195, 193)"
1827,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1828,Massachusetts,,,False,False,179.0,"(143, 195, 193)"
1829,Massachusetts,42.6394506,-72.083604,False,False,179.0,"(143, 195, 193)"
1830,Massachusetts,42.4987674,-71.184349,False,False,179.0,"(143, 195, 193)"
1831,Massachusetts,42.346772,-70.955258,False,False,179.0,"(143, 195, 193)"
1832,Massachusetts,42.3854349,-70.980375,False,False,179.0,"(143, 195, 193)"
1833,Massachusetts,42.4702341,-71.1582197,False,False,179.0,"(143, 195, 193)"
1834,Massachusetts,42.506723,-71.12477799999999,False,False,179.0,"(143, 195, 193)"
1835,Massachusetts,42.4838387,-71.14410889999999,False,False,179.0,"(143, 195, 193)"
1836,Massachusetts,42.2633796,-71.8959903,False,False,179.0,"(143, 195, 193)"
1837,Massachusetts,42.27791,-71.77212999999999,False,False,179.0,"(143, 195, 193)"
1838,Massachusetts,41.6515985,-70.2485275,False,False,179.0,"(143, 195, 193)"
1839,California,34.1613284,-118.1676462,False,False,450.0,"(143, 196, 194)"
1840,California,34.144553,-118.1645887,False,False,450.0,"(143, 196, 194)"
1841,California,34.1516331,-118.1609434,False,False,450.0,"(143, 196, 194)"
1842,California,34.145114,-118.137375,False,False,450.0,"(143, 196, 194)"
1843,California,34.1203068,-118.1333362,False,False,450.0,"(143, 196, 194)"
1844,California,35.6422375,-120.6869026,False,False,450.0,"(143, 196, 194)"
1845,California,,,False,False,450.0,"(143, 196, 194)"
1846,California,35.6255535,-120.69206,False,False,450.0,"(143, 196, 194)"
1847,California,33.8997007,-118.1595814,False,False,450.0,"(143, 196, 194)"
1848,California,33.90219,-118.153868,False,False,450.0,"(143, 196, 194)"
1849,California,38.2348794,-122.6430667,False,False,450.0,"(143, 196, 194)"
1850,California,33.9840476,-118.0873498,False,False,450.0,"(143, 196, 194)"
1851,California,34.0112966,-118.0925158,False,False,450.0,"(143, 196, 194)"
1852,California,33.9944382,-118.0847504,False,False,450.0,"(143, 196, 194)"
1853,California,,,False,False,450.0,"(143, 196, 194)"
1854,California,38.0192148,-121.8840108,False,False,450.0,"(143, 196, 194)"
1855,California,38.0192148,-121.8840108,False,False,450.0,"(143, 196, 194)"
1856,California,33.90254669999999,-117.8540373,False,False,450.0,"(143, 196, 194)"
1857,California,33.903739,-117.8651883,False,False,450.0,"(143, 196, 194)"
1858,California,39.0522278,-121.3098389,False,False,450.0,"(143, 196, 194)"
1859,California,38.7281519,-120.8025664,False,False,450.0,"(143, 196, 194)"
1860,California,38.7292309,-120.7982111,False,False,450.0,"(143, 196, 194)"
1861,California,38.7289806,-120.8009393,False,False,450.0,"(143, 196, 194)"
1862,California,38.7284055,-120.8025055,False,False,450.0,"(143, 196, 194)"
1863,California,38.7287942,-120.7966332,False,False,450.0,"(143, 196, 194)"
1864,California,37.658414,-121.876703,False,False,450.0,"(143, 196, 194)"
1865,California,37.663977,-121.8748136,False,False,450.0,"(143, 196, 194)"
1866,California,38.7684536,-120.6192458,False,False,450.0,"(143, 196, 194)"
1867,California,,,False,False,450.0,"(143, 196, 194)"
1868,California,34.0462808,-117.8107622,False,False,450.0,"(143, 196, 194)"
1869,California,34.0858778,-117.7401771,False,False,450.0,"(143, 196, 194)"
1870,California,34.0522329,-117.8000587,False,False,450.0,"(143, 196, 194)"
1871,California,38.0448072,-122.1885733,False,False,450.0,"(143, 196, 194)"
1872,California,34.1583169,-119.1969548,False,False,450.0,"(143, 196, 194)"
1873,California,36.0727852,-118.9747667,False,False,450.0,"(143, 196, 194)"
1874,California,36.7757956,-121.6695373,False,False,450.0,"(143, 196, 194)"
1875,California,34.0894025,-117.3548926,False,False,450.0,"(143, 196, 194)"
1876,California,34.1213949,-117.5323013,False,False,450.0,"(143, 196, 194)"
1877,California,34.1175734,-117.6119451,False,False,450.0,"(143, 196, 194)"
1878,California,34.1056107,-117.6234244,False,False,450.0,"(143, 196, 194)"
1879,California,33.7422359,-118.4099042,False,False,450.0,"(143, 196, 194)"
1880,California,33.64326680000001,-117.5994453,False,False,450.0,"(143, 196, 194)"
1881,California,36.4819384,-121.7377321,False,False,450.0,"(143, 196, 194)"
1882,California,34.054253,-117.1815252,False,False,450.0,"(143, 196, 194)"
1883,California,,,False,False,450.0,"(143, 196, 194)"
1884,California,34.0265867,-117.1800897,False,False,450.0,"(143, 196, 194)"
1885,California,34.03790620000001,-117.1738992,False,False,450.0,"(143, 196, 194)"
1886,California,34.03790620000001,-117.1738992,False,False,450.0,"(143, 196, 194)"
1887,California,34.023025,-117.1334609,False,False,450.0,"(143, 196, 194)"
1888,California,34.0388214,-117.2080128,False,False,450.0,"(143, 196, 194)"
1889,California,34.0391358,-117.1727964,False,False,450.0,"(143, 196, 194)"
1890,California,34.0618322,-117.1287357,False,False,450.0,"(143, 196, 194)"
1891,California,34.055095,-117.1709382,False,False,450.0,"(143, 196, 194)"
1892,California,34.0519,-117.18246,False,False,450.0,"(143, 196, 194)"
1893,California,33.9909828,-118.0197776,False,False,450.0,"(143, 196, 194)"
1894,California,,,False,False,450.0,"(143, 196, 194)"
1895,California,34.0630404,-117.1632426,False,False,450.0,"(143, 196, 194)"
1896,California,33.8471175,-118.3840853,False,False,450.0,"(143, 196, 194)"
1897,California,37.4479354,-122.2650223,False,False,450.0,"(143, 196, 194)"
1898,California,36.5969966,-119.4522724,False,False,450.0,"(143, 196, 194)"
1899,California,34.105393,-117.397277,False,False,450.0,"(143, 196, 194)"
1900,California,34.0786694,-117.3695151,False,False,450.0,"(143, 196, 194)"
1901,California,37.9529308,-122.3409873,False,False,450.0,"(143, 196, 194)"
1902,California,35.6359364,-117.6594539,False,False,450.0,"(143, 196, 194)"
1903,California,33.928201,-117.4400226,False,False,450.0,"(143, 196, 194)"
1904,California,33.926153,-117.437132,False,False,450.0,"(143, 196, 194)"
1905,California,33.9284067,-117.4255596,False,False,450.0,"(143, 196, 194)"
1906,California,33.90284430000001,-117.4670995,False,False,450.0,"(143, 196, 194)"
1907,California,33.986162,-117.458549,False,False,450.0,"(143, 196, 194)"
1908,California,33.9841225,-117.3763701,False,False,450.0,"(143, 196, 194)"
1909,California,33.9841225,-117.3763701,False,False,450.0,"(143, 196, 194)"
1910,California,33.9841225,-117.3763701,False,False,450.0,"(143, 196, 194)"
1911,California,33.9841225,-117.3763701,False,False,450.0,"(143, 196, 194)"
1912,California,33.9841225,-117.3763701,False,False,450.0,"(143, 196, 194)"
1913,California,33.9841225,-117.3763701,False,False,450.0,"(143, 196, 194)"
1914,California,33.9841225,-117.3763701,False,False,450.0,"(143, 196, 194)"
1915,California,33.9841225,-117.3763701,False,False,450.0,"(143, 196, 194)"
